"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","numAdminTickets","numTechTickets","Churn","Churn_Prob","Churn_Risk_Group"
"0970-QXPXW","Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.65,19.65,3,0,"No",0.220113022896918,"Low Risk"
"3259-KNMRR","Male",1,"No","No",57,"Yes","Yes","DSL","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",79.75,4438.2,0,0,"No",0.032460192813889,"Low Risk"
"6120-RJKLU","Female",1,"Yes","No",62,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",79.95,4819.75,1,0,"No",0.0271639547511528,"Low Risk"
"9572-WUKSB","Male",0,"Yes","No",3,"No","No phone service","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",29.9,92.25,0,0,"No",0.483828473746748,"Moderate Risk"
"5893-KCLGT","Female",0,"No","Yes",72,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",19.75,1567,0,0,"No",0.00171900634042049,"Low Risk"
"0076-LVEPS","Male",0,"No","Yes",29,"No","No phone service","DSL","Yes","Yes","Yes","Yes","No","No","Month-to-month","Yes","Mailed check",45,1242.45,0,0,"No",0.161499042460103,"Low Risk"
"3640-JQGJG","Male",0,"Yes","Yes",13,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",44.8,559.2,0,0,"No",0.242144139179515,"Low Risk"
"4919-MOAVT","Male",0,"No","Yes",3,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",69.65,220.1,1,0,"Yes",0.554771468484135,"High Risk"
"1596-OQSPS","Female",0,"No","No",11,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","No","Electronic check",51.1,531.15,0,0,"No",0.37918011789308,"Moderate Risk"
"9867-XOBQA","Female",0,"No","Yes",21,"No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Mailed check",53.15,1183.2,1,0,"No",0.0337045608323239,"Low Risk"
"9546-KDTRB","Female",0,"No","No",19,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",24.7,465.85,0,0,"No",0.132762717562345,"Low Risk"
"3090-HAWSU","Male",0,"No","No",61,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",111.6,6876.05,0,5,"Yes",0.0843311598843857,"Low Risk"
"9820-RMCQV","Female",0,"No","No",11,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",48.55,501,0,0,"Yes",0.274114316710703,"Moderate Risk"
"3174-RKMOW","Male",0,"Yes","Yes",35,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",109.95,3782.4,0,0,"No",0.626889576321274,"High Risk"
"1760-CAZHT","Male",0,"No","Yes",25,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.8,460.2,0,0,"No",0.0741659784299659,"Low Risk"
"7839-QRKXN","Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",20.2,20.2,0,0,"Yes",0.311445821082349,"Moderate Risk"
"8441-SHIPE","Female",0,"No","No",67,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",25.6,1790.35,1,0,"No",0.00340212020499632,"Low Risk"
"5204-QZXPU","Male",0,"No","No",19,"No","No phone service","DSL","No","No","Yes","No","Yes","No","Month-to-month","Yes","Electronic check",39.65,733.35,0,2,"Yes",0.343551734512142,"Moderate Risk"
"4597-ELFTS","Male",0,"No","No",56,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Electronic check",24.9,1334,5,0,"Yes",0.0137798756746455,"Low Risk"
"1320-GVNHT","Male",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",108.4,7767.25,0,5,"No",0.0553011293214477,"Low Risk"
"1047-RNXZV","Male",0,"No","No",43,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.55,876.15,0,0,"No",0.00483625018606724,"Low Risk"
"3541-ZNUHK","Female",0,"Yes","Yes",55,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",85.1,4600.95,5,0,"No",0.29581888158287,"Moderate Risk"
"8450-JOVAH","Male",0,"Yes","Yes",2,"Yes","Yes","DSL","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",56.7,113.55,0,0,"Yes",0.346428596976084,"Moderate Risk"
"8725-JEDFD","Male",0,"No","No",27,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",69.05,1793.25,0,0,"No",0.27933688564902,"Moderate Risk"
"7562-UXTPG","Female",0,"No","No",13,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",70.15,886.7,0,0,"No",0.41067866675052,"Moderate Risk"
"8071-SBTRN","Female",0,"No","No",70,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Mailed check",111.15,7737.55,3,1,"No",0.0518837284819524,"Low Risk"
"1113-IUJYX","Female",0,"Yes","No",14,"Yes","No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","One year","No","Mailed check",105.95,1348.9,0,1,"Yes",0.265855782264502,"Moderate Risk"
"6668-CNMFP","Female",0,"Yes","Yes",19,"Yes","Yes","Fiber optic","No","No","No","Yes","No","Yes","One year","Yes","Bank transfer (automatic)",89.35,1686.85,0,0,"No",0.304981554207342,"Moderate Risk"
"5626-MGTUK","Female",0,"No","No",20,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",89.1,1879.25,0,0,"No",0.517338309310023,"High Risk"
"5681-LLOEI","Male",0,"Yes","Yes",43,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","No","No","One year","Yes","Credit card (automatic)",91.25,4013.8,0,0,"No",0.175316500797601,"Low Risk"
"8212-DJRCH","Male",0,"Yes","Yes",5,"Yes","No","Fiber optic","Yes","No","Yes","No","No","Yes","Month-to-month","Yes","Mailed check",90.35,434.5,0,0,"No",0.584748150081187,"High Risk"
"4323-OHFOW","Female",1,"Yes","No",70,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",105.55,7195.35,0,0,"No",0.120386546104028,"Low Risk"
"4933-BSAIP","Female",0,"Yes","No",40,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.1,780.1,0,0,"No",0.00556232645283793,"Low Risk"
"2030-BTZRO","Male",0,"Yes","Yes",6,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",20.4,107.6,0,0,"No",0.0643925799409927,"Low Risk"
"1116-DXXDF","Male",0,"No","No",39,"Yes","No","Fiber optic","Yes","No","Yes","No","Yes","Yes","Two year","Yes","Electronic check",100.45,3801.7,0,0,"No",0.151479678321605,"Low Risk"
"9274-CNFMO","Male",1,"Yes","No",4,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",74.95,308.7,0,0,"Yes",0.569758524057322,"High Risk"
"7758-XKCBS","Male",0,"No","No",15,"No","No phone service","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",29.7,438.25,1,0,"Yes",0.337719028419715,"Moderate Risk"
"8992-JQYUN","Male",0,"Yes","No",1,"No","No phone service","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",50.35,50.35,0,1,"Yes",0.600195517892429,"High Risk"
"6563-VNPMN","Female",1,"No","No",45,"Yes","No","Fiber optic","Yes","Yes","No","Yes","No","No","Month-to-month","Yes","Bank transfer (automatic)",85.7,3778.1,0,0,"No",0.283673506106598,"Moderate Risk"
"0617-AQNWT","Female",0,"Yes","No",64,"No","No phone service","DSL","Yes","No","Yes","Yes","No","Yes","Two year","No","Electronic check",47.85,3147.5,0,5,"Yes",0.00843638487619246,"Low Risk"
"2267-WTPYD","Female",1,"Yes","No",57,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","No","Credit card (automatic)",94,5438.95,0,0,"No",0.185187656188009,"Low Risk"
"0270-THENM","Male",0,"Yes","Yes",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Bank transfer (automatic)",69.85,5102.35,0,0,"No",0.00878526873525273,"Low Risk"
"2446-PLQVO","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.3,70.3,0,0,"Yes",0.68322186002381,"High Risk"
"4707-MAXGU","Male",0,"Yes","No",72,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",25.85,1872.2,0,0,"No",0.0016469088398445,"Low Risk"
"2710-WYVXG","Female",0,"No","No",3,"Yes","No","DSL","Yes","Yes","No","Yes","No","Yes","Two year","No","Mailed check",71.1,213.35,4,0,"No",0.0951991038744892,"Low Risk"
"3005-NFMTA","Male",1,"No","No",55,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",98.8,5617.75,0,4,"Yes",0.415583630965913,"Moderate Risk"
"6300-BWMJX","Female",0,"Yes","No",59,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","No","Month-to-month","No","Electronic check",93.35,5386.5,0,0,"No",0.231888530282552,"Low Risk"
"8784-CGILN","Female",0,"No","No",18,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",99.85,1776.95,1,0,"Yes",0.586658220701364,"High Risk"
"5389-FFVKB","Male",1,"Yes","No",32,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",80.3,2483.05,0,0,"Yes",0.349201525299984,"Moderate Risk"
"7009-LGECI","Female",0,"No","No",4,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",50.55,235.65,0,0,"No",0.464983301307321,"Moderate Risk"
"8444-WRIDW","Female",1,"No","No",66,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",80.45,5224.35,0,0,"Yes",0.136183925842617,"Low Risk"
"5022-KVDQT","Male",0,"No","No",27,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",81.3,2272.8,0,0,"No",0.514016563725146,"High Risk"
"7976-CICYS","Male",0,"No","No",4,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Credit card (automatic)",20.7,83.75,0,0,"No",0.328079129309915,"Moderate Risk"
"1036-GUDCL","Male",0,"Yes","Yes",60,"Yes","No","DSL","Yes","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",79.05,4663.4,0,0,"No",0.157475171677783,"Low Risk"
"2005-DWQZJ","Female",0,"Yes","Yes",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.05,201.7,0,0,"No",0.0299457359224246,"Low Risk"
"8148-WOCMK","Male",0,"Yes","Yes",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.6,125,0,0,"No",0.0368213217386273,"Low Risk"
"7815-PDTHL","Male",0,"No","No",35,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",20.2,684.4,0,0,"No",0.011666891256805,"Low Risk"
"9451-LPGOO","Male",0,"No","No",7,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",86.8,620.35,2,0,"Yes",0.703799544432351,"High Risk"
"9173-IVZVP","Female",0,"Yes","Yes",53,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.9,1146.05,0,0,"No",0.002982379561825,"Low Risk"
"9129-UXERG","Female",1,"No","No",18,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",103.6,1806.35,0,0,"No",0.60460670796921,"High Risk"
"3635-JBPSG","Female",0,"No","No",15,"No","No phone service","DSL","No","Yes","No","No","No","Yes","Two year","Yes","Mailed check",38.8,603,0,0,"No",0.049223243886637,"Low Risk"
"7964-ZRKKG","Male",0,"Yes","No",67,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","One year","Yes","Bank transfer (automatic)",88.4,5798.3,0,0,"No",0.0753818001601244,"Low Risk"
"5868-YWPDW","Male",1,"Yes","No",6,"Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",84.2,519.15,0,0,"Yes",0.700433872699655,"High Risk"
"6229-LSCKB","Male",1,"No","No",6,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",79.7,497.6,0,0,"No",0.681986715690128,"High Risk"
"2025-JKFWI","Male",0,"No","No",13,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Mailed check",99,1301.7,0,0,"Yes",0.567009691034588,"High Risk"
"4078-SAYYN","Female",0,"No","No",11,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.75,1129.75,0,1,"Yes",0.73541278266451,"High Risk"
"1724-IQWNM","Male",0,"No","Yes",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",19.3,19.3,0,0,"No",0.307951295939994,"Moderate Risk"
"8217-QYOHV","Male",0,"No","No",5,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","Yes","Mailed check",55.75,266.95,0,0,"No",0.419968132936745,"Moderate Risk"
"5546-QUERU","Male",0,"No","No",13,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",19.95,257,0,0,"No",0.0881882457283544,"Low Risk"
"9940-HPQPG","Female",0,"Yes","No",9,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","No","Month-to-month","No","Bank transfer (automatic)",91.75,865.8,0,0,"Yes",0.504309836077216,"High Risk"
"6897-UUBNU","Male",0,"No","No",29,"Yes","No","Fiber optic","No","Yes","No","Yes","Yes","No","Month-to-month","No","Mailed check",89.65,2623.65,0,0,"No",0.283325258670534,"Moderate Risk"
"6127-IYJOZ","Male",1,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",45.85,45.85,5,0,"No",0.418847751657451,"Moderate Risk"
"6618-RYATB","Female",0,"No","No",1,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Mailed check",79.55,79.55,0,0,"Yes",0.570664960030152,"High Risk"
"8930-XOTDP","Female",0,"Yes","Yes",18,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","No","Mailed check",55.95,1082.8,0,0,"No",0.211721422504477,"Low Risk"
"5916-QEWPT","Female",0,"Yes","No",2,"Yes","No","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","No","Credit card (automatic)",69,147.8,0,0,"No",0.45509176723443,"Moderate Risk"
"5060-TQUQN","Male",0,"Yes","Yes",30,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","No","Month-to-month","Yes","Bank transfer (automatic)",83.55,2570.2,0,0,"No",0.395843508801099,"Moderate Risk"
"0531-XBKMM","Male",0,"No","Yes",66,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","Two year","No","Bank transfer (automatic)",65.7,4378.9,0,0,"No",0.00947308688031027,"Low Risk"
"8465-SBRXP","Male",0,"Yes","Yes",38,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","No","Two year","Yes","Bank transfer (automatic)",94.9,3616.25,0,0,"No",0.096093935183761,"Low Risk"
"2408-PSJVE","Male",0,"Yes","Yes",44,"Yes","No","DSL","No","Yes","Yes","Yes","No","No","Month-to-month","Yes","Mailed check",61.9,2924.05,0,0,"No",0.147324767838071,"Low Risk"
"9079-YEXQJ","Female",0,"No","No",54,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","No","Electronic check",111.1,6014.85,0,5,"Yes",0.397879591086231,"Moderate Risk"
"9700-ZCLOT","Male",0,"No","No",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20,32.7,0,0,"No",0.21189386609846,"Low Risk"
"8738-JOKAR","Female",0,"No","No",42,"Yes","No","DSL","Yes","Yes","No","Yes","No","Yes","One year","Yes","Mailed check",67.7,2882.25,0,0,"No",0.0794777118512305,"Low Risk"
"4534-WGCIR","Female",0,"Yes","Yes",58,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",25.15,1509.9,4,0,"No",0.00332741409406883,"Low Risk"
"1930-WNXSB","Male",0,"Yes","Yes",58,"Yes","No","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",92.85,5305.05,0,0,"No",0.329798562536921,"Moderate Risk"
"2685-SREOM","Female",0,"Yes","Yes",25,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",89.1,2368.4,0,2,"Yes",0.583913393072769,"High Risk"
"3508-CFVZL","Female",0,"No","No",71,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",111.3,7985.9,0,0,"No",0.0337599760820136,"Low Risk"
